day_name,date,container_number,line,movement_type,driver,origin,time_out,destination,time_in,status,type,size,remarks,shifting_price,haulage_price
Sat,2024-08-10,MNBU0178830,MAERSK,Collection,IPHS,LML,13:25:00.000000000,IPHS,13:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3513696,MAERSK,Collection,IPHS,LML,15:25:00.000000000,IPHS,15:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3619190,MAERSK,Collection,IPHS,LML,15:00:00.000000000,IPHS,15:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3689113,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,14:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU9067009,MAERSK,Collection,IPHS,LML,10:40:00.000000000,IPHS,10:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU4079835,MAERSK,Collection,IPHS,LML,10:15:00.000000000,IPHS,10:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3750595,MAERSK,Collection,IPHS,LML,09:50:00.000000000,IPHS,10:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,SUDU8116130,MAERSK,Collection,IPHS,LML,13:00:00.000000000,IPHS,13:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0067100,MAERSK,Collection,IPHS,LML,11:30:00.000000000,IPHS,11:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0074162,MAERSK,Collection,IPHS,LML,11:05:00.000000000,IPHS,11:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0247587,MAERSK,Collection,IPHS,LML,09:25:00.000000000,IPHS,09:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU9071987,MAERSK,Collection,IPHS,LML,08:57:00.000000000,IPHS,09:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,SUDU8120193,MAERSK,Collection,IPHS,LML,12:50:00.000000000,IPHS,13:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MMAU1280301,MAERSK,Collection,IPHS,LML,11:54:00.000000000,IPHS,12:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU4235814,MAERSK,Collection,IPHS,LML,11:33:00.000000000,IPHS,11:43:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0223836,MAERSK,Collection,IPHS,LML,14:00:00.000000000,IPHS,14:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0510800,MAERSK,Collection,IPHS,LML,13:38:00.000000000,IPHS,13:49:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3620272,MAERSK,Collection,IPHS,LML,13:07:00.000000000,IPHS,13:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MWCU5283803,MAERSK,Collection,IPHS,LML,11:15:00.000000000,IPHS,11:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3739338,MAERSK,Collection,IPHS,LML,09:50:00.000000000,IPHS,09:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU0209036,MAERSK,Collection,IPHS,LML,09:24:00.000000000,IPHS,09:34:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,SUDU8243990,MAERSK,Collection,IPHS,LML,08:57:00.000000000,IPHS,09:08:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU4261813,MAERSK,Collection,IPHS,LML,10:56:00.000000000,IPHS,11:06:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU9114190,MAERSK,Collection,IPHS,LML,10:30:00.000000000,IPHS,10:42:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,SUDU5294123,MAERSK,Collection,IPHS,LML,10:11:00.000000000,IPHS,10:22:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MMAU1061303,MAERSK,Collection,IPHS,LML,15:02:00.000000000,IPHS,15:12:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3585799,MAERSK,Collection,IPHS,LML,14:42:00.000000000,IPHS,14:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MMAU1268076,MAERSK,Collection,IPHS,LML,14:19:00.000000000,IPHS,14:28:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU3341909,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,15:51:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2024-08-10,MNBU9081780,MAERSK,Collection,IPHS,LML,15:23:00.000000000,IPHS,15:31:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU8146454,MAERSK,Collection,IPHS,LML,09:04:00.000000000,IPHS,09:21:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU6242504,MAERSK,Collection,IPHS,LML,09:36:00.000000000,IPHS,09:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU0080340,MAERSK,Collection,IPHS,LML,10:05:00.000000000,IPHS,10:17:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU4112450,MAERSK,Collection,IPHS,LML,10:30:00.000000000,IPHS,10:46:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU3356895,MAERSK,Collection,IPHS,LML,11:00:00.000000000,IPHS,11:13:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU6254172,MAERSK,Collection,IPHS,LML,11:38:00.000000000,IPHS,11:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU6059108,MAERSK,Collection,IPHS,LML,12:47:00.000000000,IPHS,12:59:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU8234196,MAERSK,Collection,IPHS,LML,13:17:00.000000000,IPHS,13:27:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU3432249,MAERSK,Collection,IPHS,LML,14:13:00.000000000,IPHS,14:26:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU0069171,MAERSK,Collection,IPHS,LML,14:37:00.000000000,IPHS,14:48:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU6063094,MAERSK,Collection,IPHS,LML,15:11:00.000000000,IPHS,15:23:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU4182102,MAERSK,Collection,IPHS,LML,15:36:00.000000000,IPHS,15:46:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,TTNU8204288,IOT,Delivery,THIRD PARTY,IPHS,09:30:00.000000000,LML,09:40:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Mon,2024-08-12,TRIU8880815,IOT,Delivery,THIRD PARTY,IPHS,09:50:00.000000000,LML,10:00:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Mon,2024-08-12,TTNU8338522,IOT,Delivery,THIRD PARTY,IPHS,10:40:00.000000000,LML,10:50:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Mon,2024-08-12,APHU7251792,CMA CGM,Delivery,IPHS,IPHS,09:10:00.000000000,LML,09:25:00.000000000,Empty,Dry,40',CCCS,35.0,90.0
Mon,2024-08-12,MNBU0530004,MAERSK,Collection,IPHS,LML,14:30:00.000000000,IPHS,14:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU3944590,MAERSK,Collection,IPHS,LML,14:55:00.000000000,IPHS,15:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU3990298,MAERSK,Collection,IPHS,LML,15:15:00.000000000,IPHS,15:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU0061592,MAERSK,Collection,IPHS,LML,11:40:00.000000000,IPHS,11:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU6153536,MAERSK,Collection,IPHS,LML,13:00:00.000000000,IPHS,13:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MSWU0060069,MAERSK,Collection,IPHS,LML,14:10:00.000000000,IPHS,14:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MNBU4123748,MAERSK,Collection,IPHS,LML,15:40:00.000000000,IPHS,15:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,MSWU1041973,MAERSK,Collection,IPHS,LML,16:10:00.000000000,IPHS,16:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2024-08-12,SUDU5205255,MAERSK,Collection,IPHS,LML,11:10:00.000000000,IPHS,11:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,TTNU8203403,IOT,Collection,THIRD PARTY,IOT,08:42:00.000000000,IPHS,08:52:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TCLU1221914,IOT,Collection,THIRD PARTY,IOT,08:33:00.000000000,IPHS,08:43:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TCLU1218470,IOT,Collection,THIRD PARTY,IOT,09:00:00.000000000,IPHS,09:10:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TRIU8880815,IOT,Collection,THIRD PARTY,IOT,09:25:00.000000000,IPHS,09:35:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TTNU8204441,IOT,Collection,THIRD PARTY,IOT,09:06:00.000000000,IPHS,09:16:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TTNU8338522,IOT,Collection,THIRD PARTY,IOT,08:30:00.000000000,IPHS,08:40:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TRIU8068294,IOT,Delivery,THIRD PARTY,IPHS,08:51:00.000000000,IOT,09:01:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,TTNU8204288,IOT,Collection,THIRD PARTY,IOT,09:36:00.000000000,IPHS,09:46:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Tue,2024-08-13,MNBU0616730,MAERSK,Delivery,IPHS (Third Party),IPHS,14:39:00.000000000,LML,14:49:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU8247784,MAERSK,Delivery,IPHS (Third Party),IPHS,12:13:00.000000000,LML,12:23:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU4374450,MAERSK,Delivery,IPHS (Third Party),IPHS,15:21:00.000000000,LML,15:31:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,TLLU1201562,MAERSK,Delivery,IPHS (Third Party),IPHS,16:42:00.000000000,LML,16:52:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0142647,MAERSK,Delivery,IPHS (Third Party),IPHS,16:01:00.000000000,LML,16:11:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0309267,MAERSK,Delivery,IPHS (Third Party),IPHS,11:38:00.000000000,LML,11:48:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MWCU6997111,MAERSK,Delivery,IPHS (Third Party),IPHS,08:40:00.000000000,LML,08:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,MNBU4159102,MAERSK,Delivery,IPHS (Third Party),IPHS,11:03:00.000000000,LML,11:13:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3726351,MAERSK,Delivery,IPHS (Third Party),IPHS,09:38:00.000000000,LML,09:48:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU8219099,MAERSK,Delivery,IPHS,IPHS,11:52:00.000000000,LML,12:05:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0218594,MAERSK,Delivery,IPHS,IPHS,11:26:00.000000000,LML,11:37:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU4236981,MAERSK,Delivery,IPHS,IPHS,13:13:00.000000000,LML,13:23:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MSFU0006686,MAERSK,Delivery,IPHS,IPHS,14:15:00.000000000,LML,14:27:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MSFU0002947,MAERSK,Delivery,IPHS,IPHS,13:28:00.000000000,LML,13:49:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0491994,MAERSK,Delivery,IPHS,IPHS,10:56:00.000000000,LML,11:08:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0495198,MAERSK,Delivery,IPHS,IPHS,08:59:00.000000000,LML,09:09:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,SUDU5294123,MAERSK,Delivery,IPHS,IPHS,08:25:00.000000000,LML,08:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,MNBU3666376,MAERSK,Delivery,IPHS,IPHS,09:31:00.000000000,LML,09:46:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU6143950,MAERSK,Delivery,IPHS,IPHS,10:18:00.000000000,LML,10:30:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3607080,MAERSK,Collection,IPHS,LML,09:51:00.000000000,IPHS,10:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,MNBU3019852,MAERSK,Delivery,IPHS,IPHS,15:08:00.000000000,LML,15:21:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MSFU0007770,MAERSK,Delivery,IPHS,IPHS,14:38:00.000000000,LML,14:53:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3818545,MAERSK,Delivery,IPHS,IPHS,15:33:00.000000000,LML,15:43:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3800905,MAERSK,Delivery,IPHS,IPHS,16:28:00.000000000,LML,16:38:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU6107356,MAERSK,Delivery,IPHS,IPHS,15:56:00.000000000,LML,16:09:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3279422,MAERSK,Delivery,IPHS,IPHS,15:00:00.000000000,LML,15:10:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU4176368,MAERSK,Delivery,IPHS,IPHS,14:30:00.000000000,LML,14:40:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU8039306,MAERSK,Delivery,IPHS,IPHS,15:25:00.000000000,LML,15:35:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MMAU1208375,MAERSK,Delivery,IPHS,IPHS,16:25:00.000000000,LML,16:35:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU8094812,MAERSK,Delivery,IPHS,IPHS,15:55:00.000000000,LML,16:10:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0208575,MAERSK,Delivery,IPHS,IPHS,11:35:00.000000000,LML,11:45:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MMAU1141733,MAERSK,Delivery,IPHS,IPHS,09:35:00.000000000,LML,09:45:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU3102843,MAERSK,Delivery,IPHS,IPHS,08:55:00.000000000,LML,09:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,MNBU0408995,MAERSK,Collection,IPHS,LML,10:00:00.000000000,IPHS,10:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2024-08-13,MNBU3198038,MAERSK,Delivery,IPHS,IPHS,11:00:00.000000000,LML,11:10:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,MNBU0470245,MAERSK,Delivery,IPHS,IPHS,10:25:00.000000000,LML,10:35:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Tue,2024-08-13,SUDU6154466,MAERSK,Delivery,IPHS,IPHS,08:30:00.000000000,LML,08:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,MNBU0221094,MAERSK,Delivery,IPHS (Third Party),IPHS,09:40:00.000000000,LML,09:50:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MMAU1159326,MAERSK,Delivery,IPHS (Third Party),IPHS,08:48:00.000000000,LML,08:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,MNBU3886730,MAERSK,Delivery,IPHS (Third Party),IPHS,14:32:00.000000000,LML,14:42:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU0202664,MAERSK,Delivery,IPHS (Third Party),IPHS,14:03:00.000000000,LML,14:13:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MSWU9029629,MAERSK,Delivery,IPHS (Third Party),IPHS,16:48:00.000000000,LML,16:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,MNBU3499290,MAERSK,Delivery,IPHS (Third Party),IPHS,16:01:00.000000000,LML,16:11:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3933066,MAERSK,Delivery,IPHS (Third Party),IPHS,10:48:00.000000000,LML,10:58:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MMAU1162280,MAERSK,Delivery,IPHS (Third Party),IPHS,10:16:00.000000000,LML,10:26:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU0042988,MAERSK,Delivery,IPHS (Third Party),IPHS,13:23:00.000000000,LML,13:33:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU4398365,MAERSK,Delivery,IPHS (Third Party),IPHS,11:23:00.000000000,LML,11:33:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3489100,MAERSK,Delivery,IPHS,IPHS,15:51:00.000000000,LML,16:00:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,CGMU4992036,CMA CGM,Collection,IPHS,LML,15:20:00.000000000,IPHS,15:45:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Wed,2024-08-14,MWCU6874375,MAERSK,Delivery,IPHS,IPHS,16:59:00.000000000,LML,17:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,SUDU6189689,MAERSK,Delivery,IPHS,IPHS,16:23:00.000000000,LML,16:38:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3578017,MAERSK,Delivery,IPHS,IPHS,10:37:00.000000000,LML,10:47:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU9036076,MAERSK,Delivery,IPHS,IPHS,10:11:00.000000000,LML,10:26:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MWCU5318767,MAERSK,Delivery,IPHS,IPHS,11:28:00.000000000,LML,11:40:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3759099,MAERSK,Delivery,IPHS,IPHS,11:01:00.000000000,LML,11:16:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3219001,MAERSK,Delivery,IPHS,IPHS,08:39:00.000000000,LML,08:47:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,SUDU6156978,MAERSK,Delivery,IPHS,IPHS,08:12:00.000000000,LML,08:23:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,MNBU0034431,MAERSK,Delivery,IPHS,IPHS,09:46:00.000000000,LML,09:58:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,SUDU8233461,MAERSK,Delivery,IPHS,IPHS,09:10:00.000000000,LML,09:25:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU0488100,MAERSK,Delivery,IPHS,IPHS,14:32:00.000000000,LML,14:47:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,CGMU6521924,CMA CGM,Collection,IPHS,LML,14:15:00.000000000,IPHS,14:26:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Wed,2024-08-14,MCAU6024637,MAERSK,Delivery,IPHS,IPHS,15:05:00.000000000,LML,15:15:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,CGMU5315322,CMA CGM,Collection,IPHS,LML,14:51:00.000000000,IPHS,14:59:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Wed,2024-08-14,SUDU8017884,MAERSK,Delivery,IPHS,IPHS,12:58:00.000000000,LML,13:09:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU3248503,MAERSK,Delivery,IPHS,IPHS,11:55:00.000000000,LML,12:05:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,MNBU0573080,MAERSK,Delivery,IPHS,IPHS,14:01:00.000000000,LML,14:10:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Wed,2024-08-14,FBIU5217717,CMA CGM,Collection,IPHS,LML,13:41:00.000000000,IPHS,13:42:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Wed,2024-08-14,MWCU7006177,MAERSK,Delivery,IPHS,IPHS,17:00:00.000000000,LML,17:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-08-14,MNBU4100790,MAERSK,Delivery,IPHS,IPHS,16:35:00.000000000,LML,16:45:00.000000000,Full,Reefer,40',MAERSKLINE,0.0,90.0
Fri,2024-08-16,MMAU1132330,MAERSK,Collection,IPHS,LML,10:37:00.000000000,IPHS,10:47:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,SUDU6141833,MAERSK,Collection,IPHS,LML,11:08:00.000000000,IPHS,11:18:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU3782885,MAERSK,Collection,IPHS,LML,10:14:00.000000000,IPHS,10:24:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,TRIU8687874,CMA CGM,Collection,IPHS,LML,09:07:00.000000000,IPHS,09:18:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Fri,2024-08-16,MNBU9009996,MAERSK,Collection,IPHS,LML,09:41:00.000000000,IPHS,09:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MMAU1062927,MAERSK,Collection,IPHS,LML,11:35:00.000000000,IPHS,11:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MWCU5337129,MAERSK,Collection,IPHS,LML,14:41:00.000000000,IPHS,14:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU9074029,MAERSK,Collection,IPHS,LML,15:23:00.000000000,IPHS,15:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU0019674,MAERSK,Collection,IPHS,LML,13:59:00.000000000,IPHS,14:12:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,SUDU8090205,MAERSK,Collection,IPHS,LML,13:06:00.000000000,IPHS,13:19:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU0314812,MAERSK,Collection,IPHS,LML,13:34:00.000000000,IPHS,13:46:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU3273569,MAERSK,Collection,IPHS,LML,10:40:00.000000000,IPHS,10:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU4362763,MAERSK,Collection,IPHS,LML,11:10:00.000000000,IPHS,11:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU3057364,MAERSK,Collection,IPHS,LML,10:15:00.000000000,IPHS,10:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU0003981,MAERSK,Collection,IPHS,LML,09:10:00.000000000,IPHS,09:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,SUDU6043478,MAERSK,Collection,IPHS,LML,09:40:00.000000000,IPHS,09:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU3731255,MAERSK,Collection,IPHS,LML,11:35:00.000000000,IPHS,11:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU0343493,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,14:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU4337396,MAERSK,Collection,IPHS,LML,15:20:00.000000000,IPHS,15:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,SUDU6246496,MAERSK,Collection,IPHS,LML,14:10:00.000000000,IPHS,14:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU4313331,MAERSK,Collection,IPHS,LML,13:10:00.000000000,IPHS,13:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-08-16,MNBU4292202,MAERSK,Collection,IPHS,LML,13:40:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
